"meas","pred"
2.4202491195,2.2093203571043
2.77417531766667,2.85539211751522
2.61179235033333,2.55606039983706
3.153167201,2.55712929169322
2.375586383,2.79353698967361
2.45821785033333,2.63025222533008
3.208553782,3.02060165202654
2.60461482966667,2.81683320501833
3.471732697,2.68734073319198
2.818785665,2.86096336551114
2.50673140433333,2.47157395024091
2.576171753,2.62127677185276
2.061225161,2.63727444429747
3.18362129633333,3.03720130141448
3.524761477,3.02578728035307
2.85760296333333,2.63268413318625
2.87670085066667,2.65158696209552
1.78507406,2.41366293301475
2.896189062,2.46781224325687
3.547437796,3.11685877034457
3.247658948,2.89204229443446
2.46450973133333,2.38961039283866
2.831239287,2.80971388051538
2.70451308866667,2.77736587720045
2.50940367233333,2.84456776392192
3.10417166033333,2.71976916106423
2.96999645366667,2.82840295496427
2.236234153,2.78809597506412
2.95483970333333,2.71786158642976
2.695742342,2.66603438716123
2.827397287,2.64813064861834
2.67917110533333,2.42041996838259
2.624123948,3.00081211726421
2.29895763133333,2.59066628924547
2.78048537366667,3.01574723062401
2.43012210866667,2.58417743163572
2.732786583,2.74191417749509
2.118868441,2.70321004651494
2.50968225133333,2.89627256150124
2.66783693866667,2.7340000502139
3.04411797966667,2.52386976929413
2.67364641066667,2.50129843780878
2.1353008145,2.44697575926845
3.65441938333333,3.05531332302301
3.04198285366667,2.55407291750786
2.01295397666667,2.57104788169709
2.86285735866667,2.73141999927438
2.11523197866667,2.50537529641262
2.59394864466667,2.43652280203498
2.506885732,2.69574336803504
2.94867228466667,2.9605368835466
2.45896365066667,2.51665356230197
2.70967346066667,2.66948126841024
2.021854435,2.34323022384548
2.37918052766667,2.57492704474293
3.629485712,3.15410658043544
2.67719020433333,2.70284649953365
3.100503681,2.7018645726991
2.81892270366667,2.68791190787804
2.60324941766667,2.57567467717401
2.259482933,2.3578223731391
2.6896526905,2.50505519402604
2.129316625,2.57302542030824
2.6919690355,2.64111055257099
2.412727202,2.73851953952447
2.70330147066667,2.58197583218199
2.95177075233333,2.81563017420777
2.42152776866667,2.40775096124893
2.87370881466667,2.98526265420242
2.069629955,2.53787678503827
2.38807761333333,2.64257065050265
2.193995556,2.79994546977579
2.881419334,2.47339890122461
2.49785624433333,2.83512172003294
2.883792295,2.70031187592624
2.90512263633333,2.73993479470465
2.172634581,2.50449104574412
3.098980862,2.6575826357963
2.937796068,3.30813181729016
1.83689321433333,2.72454282801741
2.60528343466667,2.79666739549037
2.92144807666667,3.07865598358476
2.47305358266667,2.53499180965123
2.66913051,2.35843710938208
2.73890771366667,2.84560162785811
2.80727369666667,2.64088291728342
2.090534441,2.37774949409965
2.30819388533333,2.81385852486972
2.967445247,3.00187107173229
3.277168475,2.77792458996034
2.23563255433333,2.71267967514535
2.979792795,2.46791459372938
2.77653173033333,2.57335477394639
3.07205177966667,2.90689278791089
2.114348488,2.13934748834627
2.53686377333333,2.61486043124618
2.912135134,2.70671988538887
2.90709323033333,3.22056179437397
3.066744189,2.47449780044014
2.49599804866667,2.58286556989414
3.112270146,2.71773056076939
2.76764724633333,2.70941124345423
2.82013820566667,2.62209562268864
2.72852550633333,2.81356945642134
2.49781515733333,2.43037748485308
2.354166054,2.64279382073217
2.76483522,2.44110364759913
3.282138094,2.77560417893375
2.887155829,2.76266641537682
2.368311775,2.7344656364871
2.1210953725,2.60785126876336
2.544297808,2.58755779842212
2.53157202666667,2.48152500922476
2.662169664,2.4077120037188
2.460281005,2.54873149162782
3.19894215466667,2.73759817187901
3.099845666,2.80605749229521
2.72428481066667,2.60836127086852
2.80609238333333,2.61167921686105
3.07429639233333,2.5951655827398
2.73556866833333,2.72919432997051
3.16565676633333,2.87581874815508
3.060976632,2.74046551469438
2.52080992833333,2.40890380243703
3.005119963,2.72086259299319
2.55001426533333,2.42477632180797
2.49457165533333,2.48844403340191
2.16821407166667,2.54870801662177
2.85086586533333,3.01002748842629
3.214382446,3.02640330493516
2.64822499866667,2.64020848155034
2.54382421333333,2.62632500734782
3.019311551,2.54399105266684
2.940680478,2.49557861555725
3.78436937066667,2.70160784536954
2.19343885033333,2.70742746996142
2.81454421433333,2.59544019025182
2.81788080433333,2.85818764070399
3.44370255833333,3.09439518004531
2.57025278466667,2.97153676402082
2.81585446166667,2.6185440190139
2.63073923466667,2.67310028687597
2.937568292,2.52193870788484
2.84307934633333,2.85707154861334
2.3538730505,2.52803083376429
2.32933874733333,2.42471836933688
2.05816755966667,2.64827392284874
2.270210028,2.66023595113546
2.785646687,2.61546137134859
3.89304077666667,3.17786103574029
2.91110634866667,2.8779888189812
1.74828493133333,2.56585310026988
2.715890602,2.73543315365445
2.62067119833333,2.45726732581193
3.45561212266667,3.18702148720596
3.20874055466667,2.96298632126082
2.96408041166667,2.72783015200612
1.642379962,2.97075731619165
2.81074340833333,2.88988496994941
2.81058326633333,2.57151981353252
2.88302642333333,2.60882156468848
3.01093732666667,2.78813689907797
2.83388551833333,2.65269203563596
3.16306458333333,2.51120787992538
2.823725254,2.73267533199582
3.01352920866667,2.68345257219124
2.823580702,2.67737500598928
2.590430812,2.38290398355904
2.41654086366667,2.69065398801347
2.82502304066667,2.78727516820306
2.918744857,2.9419062834876
3.090592005,2.7348561647061
2.84376963066667,3.05643532070557
2.45581286233333,2.44851711965415
3.00800534166667,2.77219639080348
3.123326959,2.9285048297608
2.02241673,2.70427039835462
2.719290079,2.97430912558025
2.76970427066667,2.62786065270032
2.89661589766667,2.67829557647818
2.61185831133333,2.80868528675029
2.73235422733333,2.88157075223142
2.77836380866667,2.71867267242913
2.596516853,2.78140107070088
3.31968010033333,3.01311575512546
2.21692551366667,1.89236982189694
2.82848984266667,2.57741086540862
2.65629400466667,2.53794875779113
2.92630011733333,2.95398903369422
3.175574637,2.8911791204203
3.15312933933333,2.675579709033
3.07383481233333,2.75210388316799
3.22084271533333,2.80254820789615
2.34431884,2.51449105735438
3.03976915966667,2.87752848596882
2.293424871,2.37548370954703
2.91008381333333,2.70700069816326
2.385738832,2.62662204668103
3.093954243,2.85354745758365
2.387299525,2.47640431977399
2.692812448,2.6638539646297
2.518175777,2.62782868596113
2.92218096233333,2.77960019455115
2.26282345266667,2.8317139503392
2.00767501633333,2.56323162434657
2.27687499233333,2.41872797234515
2.59422759033333,2.61455897441941
3.04950713666667,3.04658184080454
1.90683853833333,2.4661456451344
3.04852678533333,2.6819975040063
2.594619717,2.42458039878494
2.519816098,2.65882902817417
2.54471884366667,2.94353780604675
1.869425077,1.80007447627026
1.99385018733333,2.50365545258932
2.39847334566667,2.74768553365237
2.899972236,2.42523305876831
2.41009889166667,2.73306972776054
2.97395776433333,3.0845368841064
2.54467245366667,2.53041230256742
2.17447244666667,2.34410086248203
2.75009006333333,2.6710155003251
2.63679417333333,2.73194452905613
3.32052537666667,2.66901907517573
2.37405307233333,2.17654806169144
2.66634770933333,2.52263517964091
2.54974209933333,2.51787573325362
3.01631335266667,2.73840070206504
2.652601465,3.14949440675021
2.24976269533333,2.44407016917056
2.61215838733333,2.43875502283778
2.3854975585,2.66177328573409
3.287157736,3.0061119952332
2.699896173,2.66106871473684
2.529670375,2.7376656157354
2.72510631333333,2.51893251949392
2.79473205366667,2.71932053672618
1.914221532,2.67526915212611
1.68259159933333,2.44136902723599
2.29479246966667,2.53178930634203
2.59358716066667,2.56056464162895
2.67879064766667,2.70590208339837
2.86938369666667,2.94938973864571
2.84220655433333,2.70097433010839
3.099377062,2.80975823308102
1.90849853366667,2.54867215588829
1.80068682266667,2.3353504406195
2.075974251,2.74224245713025
2.29097793633333,2.43220409713724
2.71167013733333,2.54336400024013
2.23884941566667,2.71752840360285
2.02674170933333,2.6753006672482
3.429429408,2.80228918736544
2.65096174066667,2.56794516492127
2.89842449066667,2.99423876392546
2.35367110433333,2.5582453116634
2.56892137233333,2.53470770097178
2.6606167405,2.6310369242024
2.3266097615,2.44930180124002
2.18343841266667,2.44424684731874
2.44540946266667,2.64336414017028
2.68249769166667,2.73680556103916
3.007508734,2.64168243679278
2.86311674933333,2.93370904335335
2.62479649133333,2.59954062334893
2.13645505,2.55019811259285
2.94415764633333,2.72035178416297
2.73066086466667,2.79220258505974
2.47111568633333,2.45295735644415
2.31353223066667,2.43651698519598
3.05024073766667,2.72193260085257
2.15322898766667,2.55808029486592
2.65832424766667,2.6275918931637
1.94244974333333,2.47845174468634
2.95651390733333,2.83972554719744
2.948201515,2.44658096555135
2.16130720866667,2.73661317795714
2.549904217,2.57050900225252
3.05874951066667,2.78142430825226
2.72015135033333,2.67087536829591
2.25528950933333,2.69483228384554
2.26041527066667,2.57978629250891
2.558488311,2.3815894976531
2.19849796466667,2.42200427509377
2.64284629466667,2.45090101464528
2.490929006,2.8225168639074
2.40681661266667,2.51535714478105
1.746285054,2.29822506669019
2.38783258,2.37494178411083
2.71328048766667,2.8459080316536
1.880544787,2.16918188539373
2.057466534,2.4214482088102
3.36553877666667,2.82883107825777
2.26060260233333,2.67988664942092
3.43484987466667,2.45592072166864
3.19296749333333,2.78292234317294
2.28333463366667,2.48259876974886
2.80058710466667,2.71592469119224
2.465869022,2.54296410064962
2.4722129585,2.49670087816634
2.81925010166667,2.6536780299837
2.417365031,2.5719625196964
2.830144757,2.47895838832498
2.469148011,2.6643681497807
3.11624443733333,2.53567247343122
2.46263810566667,2.59315517207174
2.677253029,2.51327687607054
2.43746137566667,2.75326301726936
2.564560902,2.75926465042156
2.91341493533333,2.83051639328322
2.67045463833333,2.55970813980785
3.340767455,2.74962363798566
2.576144654,2.62690170257062
