"meas","pred"
42.1904593756667,58.9493553124516
78.43314957,69.5283198547769
57.5420380833333,62.9797458602944
49.6574097966667,79.9143048568259
29.518681095,68.6991567915909
62.289736705,66.3562216563176
54.78945914,91.1998887659845
90.4580389133333,53.4768992623522
134.52436544,95.4198131175893
99.4379325333333,108.677216250263
15.13015469,41.3427061756226
73.7775314,52.0454602423459
79.3840641133333,60.6509623671928
82.32293944,96.5250497978673
119.281473833333,64.4811937862536
88.3954611933333,62.874003585556
65.8049686833333,84.4131036092723
102.557118275,73.5345460401393
23.5838355225,45.1519704965453
42.92026012,32.6675473642049
105.65217724,70.089378265837
87.0303859066667,70.5448552453729
27.26207617,45.5318020103146
80.8160578766667,81.8103413760603
58.5017748266667,58.8722815213623
27.36763825,73.2204995695059
93.6870218566667,73.1281170684859
75.3590037966667,71.7904212461915
43.612723705,66.7361914987846
101.550549843333,68.2151384364734
159.188344766667,101.611713339088
65.370252235,72.5329474614927
74.4490604733333,82.553613630667
51.293478125,93.3102739219168
78.48413315,68.90709163514
62.4043906766667,69.0779070186053
73.922862,79.1421067384677
7.624489427,49.7041064777441
123.29191599,86.0694207289424
130.690489716667,64.0910206695878
56.6795204833333,59.9020661880069
98.80726965,52.6146411493758
52.8107326333333,63.0718840675835
94.7305512733333,78.1731052312677
14.91786738,69.0684955285365
128.315349133333,98.308209549632
68.8961477966667,70.256068731759
44.837138349,52.9154789483991
39.11128578,59.8249977330284
43.5632474333333,73.701836568234
73.17466995,57.2930823773234
80.7807668733333,56.0639150354745
67.3487633166667,76.5586177672885
69.2870007966667,59.8824592776222
89.54663083,107.146510575611
53.505746965,53.6667134005949
24.4912122545,54.6682859782166
55.4389554133333,81.4183256617911
75.104394975,69.275699000022
152.78916391,84.0542374549865
40.1767662233333,59.4834138467955
55.6799502633333,57.9537733897877
40.93188434,65.9767631729332
56.72651476,63.9961642506335
97.95290663,62.5643685696162
87.6798185066667,88.9270641448737
60.54954462,87.3418076773217
35.924765415,56.516582452597
55.21806896,63.6978854002953
79.7333233866667,103.513048117886
41.5570434625,64.8148981045811
58.34837235,82.2302841454684
59.45777562,65.0409440299021
86.8944277466667,96.409364895376
64.16504381,70.2885072536325
83.7709212666667,64.4969670802407
41.04873301,58.0044976901317
52.918776745,63.5207113819095
44.9493332366667,48.0180484976906
65.8819452033333,78.2585062375386
53.38700952,66.9042575600759
77.4161089233333,67.728799049184
31.3958561466667,62.6308640936603
93.9950333033333,79.9418471859069
135.974745495,71.5743969204168
40.1498694066667,45.7745651705341
63.62267944,77.3146147839761
