"Plot","Repeat","NPQ_ind_amp","NPQ_ind_rate","NPQ_rel_amp","NPQ_rel_rate","NPQ_rel_res","phiPSII_ind_amp","phiPSII_ind_rate","phiPSII_ind_res","NPQ_ind_linear","maxNPQ","endNPQ","endFvFm","initialFvFm"
1107,"2.00",2.65578436135909,0.0127586157741947,2.40088827905225,0.0184407450299294,0.247085071039413,0.265342360298163,0.0131396379670671,0.422346061740398,0.0306,2.71,0.22,0.69,0.73
1107,"3.00",4.05733874624878,0.00950233328621133,3.77350680177743,0.0176313646760927,0.270051968928972,0.337598984645274,0.0128334743841132,0.4020352672604,0.0306,4.08,0.26,0.74,0.78
1108,"1.00",3.78720136605869,0.00461178618237752,2.98967010966765,0.0321021799089753,0.315654169554005,0.27376803779822,0.0200662592128308,0.472241905046347,0.0111,3.41,0.22,0.75,0.79
1108,"2.00",3.97941654918128,0.00319462150049769,2.82155710245848,0.0626321679873943,0.347155180362386,0.276637459245667,0.0412986565963303,0.415151776906625,0.0111,3.19,0.26,0.7,0.74
1108,"3.00",3.4047200516206,0.00543696165755218,2.78700443510849,0.0347199753544977,0.313394032718203,0.254942396879423,0.0239286675856454,0.500545811887919,0.0139,3.19,0.19,0.77,0.8
1109,"1.00",2.7413645653612,0.00642199591938669,2.37972341768239,0.0311924727055506,0.230044651275202,0.251703660592522,0.0226870574300258,0.495912618594329,0.0114,2.67,0.19,0.75,0.78
1109,"2.00",2.79520709576552,0.00618186940666305,2.40943585684132,0.0194594918852412,0.239328419104332,0.252826934986444,0.0149855605645949,0.509620365842124,0.0094,2.67,0.24,0.76,0.79
1110,"1.00",2.33747318717934,0.00950002197043486,2.13802829066028,0.0179381860880865,0.205542213839757,0.237462048474443,0.0137131156587389,0.483343738936966,0.0205,2.4,0.18,0.72,0.76
1110,"2.00",2.36560562694323,0.0115505230222479,2.2483621530415,0.0183467243645473,0.123566721069058,0.26722894144442,0.0139536834089646,0.454068086613531,0.0238,2.46,0.09,0.72,0.74
1110,"3.00",3.07598416908746,0.00745764297854625,2.7517724588263,0.0204808228376104,0.198533300821484,0.279107035979546,0.0138028258878383,0.467798549146015,0.0179,3.06,0.16,0.75,0.77
1111,"1.00",2.36443552507782,0.0104225860407262,2.12777081504104,0.0267671315158739,0.287456013990276,0.244322279814161,0.0207314806335669,0.412239903131005,0.0186,2.39,0.26,0.66,0.71
1111,"2.00",2.82897017121533,0.0105084819027289,2.42789947883213,0.0214004748972633,0.424099894554281,0.246952733982814,0.016525923073929,0.405358979709443,0.0247,2.87,0.38,0.66,0.73
1111,"3.00",2.39231892594676,0.0118418303179258,2.19629435921453,0.0208868560241361,0.275129705719174,0.251859133560494,0.0162404193234008,0.414878428496666,0.0233,2.45,0.26,0.67,0.72
1112,"1.00",2.55567343780207,0.00929646915394218,2.28976082998437,0.0327935978795698,0.252669910169163,0.238361765171404,0.024134064870426,0.502589816787984,0.0167,2.58,0.2,0.75,0.78
1112,"2.00",2.6585156113642,0.00815234273477596,2.37850884072689,0.036058502797846,0.219390463282972,0.236430141567062,0.0251655827084813,0.548248934762428,0.0161,2.65,0.13,0.79,0.81
1112,"3.00",2.732339872751,0.00798112213968298,2.3473632832885,0.027286827379775,0.239070857421166,0.234509633568678,0.0195797277823308,0.541281899066914,0.0132,2.68,0.16,0.78,0.81
1113,"1.00",3.40542149011499,0.0106559230437828,3.15578069048126,0.0213878000299136,0.276641385447894,0.304420202389792,0.0141280308338316,0.405487663357951,0.0376,3.51,0.19,0.72,0.75
1113,"3.00",2.67713107044094,0.0212091184128555,2.46724786930714,0.0151237273170926,0.273448958163365,0.269429833746643,0.0102741458396486,0.399648359967489,0.0431,2.78,0.23,0.67,0.71
1114,"1.00",2.37715201275736,0.00571676223967817,2.00730599495909,0.0212002459412362,0.2482191127282,0.234713826316234,0.0149914520446939,0.420701052355568,0.0124,2.28,0.2,0.66,0.7
1114,"2.00",2.25888437859893,0.00554657780745023,1.87892256146988,0.0198101609544137,0.241629419354655,0.213266329178923,0.0157710277995611,0.542345237165829,0.0097,2.14,0.21,0.76,0.79
1114,"3.00",2.47873950935019,0.00569870812985914,2.06625194334838,0.0289669074946229,0.295432348773332,0.22422878143836,0.022079584418748,0.513646653994427,0.008,2.39,0.24,0.74,0.78
1115,"1.00",2.07853803171943,0.0163047247600751,1.89930816743345,0.0167571606798515,0.189288946520805,0.231016998649236,0.012505516034984,0.471070435193265,0.0241,2.14,0.17,0.7,0.73
1115,"2.00",2.75748665242536,0.0100023785933965,2.56662927568871,0.0234389945595205,0.183428478946443,0.276743261986963,0.0175713167815698,0.456675924366809,0.0189,2.75,0.16,0.74,0.76
1115,"3.00",2.34194310612477,0.0135325362782145,2.12315264387547,0.0235257449473278,0.22523607693629,0.242297416887705,0.0168765660417745,0.465562659289367,0.0237,2.41,0.2,0.71,0.74
1116,"1.00",2.51151165917382,0.018261735104285,2.35894550761035,0.0226953329405695,0.167950088075424,0.271399016443699,0.0168775675166275,0.439854212785278,0.0338,2.56,0.15,0.71,0.74
1116,"3.00",2.82485031257308,0.0132735368096864,2.61149591553673,0.0261116899751224,0.226399610380928,0.282173371995552,0.0187767752500642,0.423404995550839,0.0307,2.89,0.19,0.71,0.74
1117,"1.00",2.62760705657996,0.00911655078709296,2.29076111474135,0.0252418228972601,0.223636069538685,0.236268849357166,0.0187949987903449,0.53811789666674,0.0171,2.6,0.16,0.78,0.81
1117,"3.00",2.82347303323013,0.0063812246788586,2.33831273328093,0.0264180106688458,0.258067595402741,0.229537540914488,0.0175031507793537,0.544232140726668,0.0106,2.71,0.16,0.78,0.81
1118,"1.00",1.91865516728187,0.00771897645308087,1.67161828142217,0.0130716074577582,0.238160635920685,0.211854256630149,0.00970241082482765,0.488062737541679,0.0203,2.01,0.21,0.7,0.74
1118,"2.00",1.79528732834449,0.0167199663087109,1.73694879036108,0.0103199401215132,0.154551136413812,0.220363342679962,0.00833481363811934,0.498813430312612,0.0268,1.94,0.15,0.72,0.74
1118,"3.00",1.69300499969947,0.0096282453137379,1.48432972306377,0.0121031322411828,0.217879479445415,0.193986278995017,0.00946959290809969,0.468521291243053,0.0207,1.8,0.2,0.66,0.7
1120,"1.00",2.20367502371546,0.0250685758435831,2.04835746373786,0.0149473708884157,0.1800888184067,0.243496375264345,0.0122534787469791,0.469399506543965,0.0364,2.28,0.17,0.71,0.75
1120,"2.00",2.79718714094623,0.0326919402322364,2.7937175746656,0.00978408372497582,0.197130872971388,0.295434438686216,0.00738429011925423,0.412065317032546,0.0547,2.88,0.21,0.7,0.74
1120,"3.00",2.69413913256282,0.0328630466631057,2.78371589451301,0.00905825623161393,0.169335576997566,0.290103654506595,0.00712059794622415,0.442493758901225,0.0529,2.83,0.2,0.73,0.76
1121,"1.00",2.56099364039507,0.0134237490114675,2.35002715958911,0.0153337693876785,0.231056835894621,0.237991451420948,0.0117594071449365,0.534557283114947,0.0307,2.66,0.22,0.77,0.8
1121,"2.00",2.88194306123532,0.0165451424247188,2.69451559043428,0.0150483562139914,0.220873246411188,0.275951597730894,0.0115919791734963,0.461133863897646,0.0386,2.98,0.21,0.74,0.77
1121,"3.00",3.06648303592983,0.00817279836136921,2.71717528875822,0.0219473634976432,0.216112469187668,0.267236906730789,0.0162027431873018,0.488862374947663,0.0191,3.03,0.16,0.76,0.79
1123,"1.00",2.4281405640298,0.015633536380737,2.16943982393864,0.019691856638361,0.221790192510802,0.242679706827135,0.014667180529224,0.501729650503474,0.0325,2.53,0.18,0.75,0.78
1123,"2.00",2.56008881819032,0.0112951155768335,2.31329557913463,0.0137145635790807,0.270627564224386,0.250301103250721,0.0104480043334755,0.470630546117124,0.0276,2.67,0.24,0.72,0.76
1123,"3.00",1.70297850215021,0.0213763287482717,1.58099480750421,0.0138110277957377,0.216042163249539,0.198284532072794,0.0106731209044867,0.52187565100494,0.0284,1.85,0.21,0.72,0.75
1124,"1.00",2.4251767226777,0.0268039006239933,2.26603288005898,0.0254803570196289,0.272649577134577,0.239649217106496,0.0184728076537971,0.48522853435296,0.0443,2.61,0.22,0.73,0.77
1124,"2.00",2.54487666058498,0.013799611726528,2.36951080911333,0.0399570384402208,0.269863108795598,0.249732880707976,0.0296762177951832,0.48518533295345,0.0304,2.68,0.21,0.74,0.78
1124,"3.00",2.31348173486006,0.0133676627912656,2.1397949940445,0.0343569615302062,0.241224860356477,0.221784517751099,0.0256570154365278,0.536438911086498,0.0259,2.42,0.19,0.76,0.79
1125,"1.00",4.0077981660513,0.011184410607999,3.57735467840063,0.0218768991231148,0.295439327966857,0.31180872471398,0.0139819009737671,0.439987564893255,0.0378,3.99,0.2,0.76,0.79
1125,"2.00",4.04599915931231,0.00863683103785626,3.6945711372395,0.0290098108056718,0.278631089991886,0.320445761652513,0.0191524888874532,0.436458332362966,0.0274,4.04,0.18,0.76,0.79
1125,"3.00",3.60601046159035,0.00783789345309534,3.34998966072118,0.0409787378980726,0.226708092538792,0.297498837994197,0.0283695375306766,0.471140474641134,0.0193,3.6,0.16,0.78,0.8
1126,"1.00",2.2870223033416,0.00883451386274561,2.120031618472,0.0170667200155432,0.164883436091251,0.243724603958544,0.0132512496870099,0.500566246100076,0.0162,2.31,0.13,0.75,0.77
1126,"2.00",3.22005134915864,0.00400846422813187,2.59108583831172,0.0182008962652077,0.186056461124241,0.266533052483345,0.0134782272628057,0.498243904204531,0.0127,2.81,0.16,0.77,0.79
1126,"3.00",2.09494270005817,0.00754396745687603,1.98344023564586,0.0185777482126288,0.148740448431269,0.226478941834072,0.0144811975275735,0.540830238934571,0.0152,2.14,0.14,0.77,0.79
1127,"1.00",2.79305958905705,0.0110356594175223,2.59690332123453,0.0185791975064423,0.205658132598556,0.27414037479469,0.0135613756019706,0.447417779372805,0.0236,2.83,0.17,0.72,0.75
1127,"2.00",2.46937507192772,0.0142316386878621,2.29053983574787,0.0156867052773776,0.206193687572614,0.255788316575536,0.0116701018901582,0.465813507161125,0.0275,2.56,0.16,0.73,0.75
1127,"3.00",2.31079036965561,0.0169858949932228,2.14308841633643,0.0150058934887652,0.209372581710744,0.2494891039451,0.0107909982536357,0.468647343778674,0.0314,2.44,0.16,0.72,0.75
1128,"1.00",2.39131321017197,0.0187027009408728,2.27619383686834,0.0147419114283621,0.178481063408986,0.256016031606623,0.0120424367905992,0.477663353355468,0.0329,2.5,0.18,0.73,0.76
1128,"2.00",2.31484529780052,0.0104303920173691,1.99803870110641,0.0207596060317803,0.242521001259663,0.236735103015702,0.0146829914105286,0.460119347189566,0.0208,2.35,0.2,0.7,0.73
1128,"3.00",2.47502104506238,0.0134558518363629,2.38748936572522,0.0132275601082447,0.178048577600144,0.250461869125273,0.0111784957860102,0.524328196554007,0.0263,2.59,0.19,0.77,0.8
1129,"1.00",3.20901021526923,0.00561867571078444,2.75716510325078,0.0287574223477861,0.208298629916309,0.294372705784214,0.0172517196838546,0.361848669422963,0.0192,3.06,0.11,0.67,0.69
1129,"2.00",2.60718655100384,0.00671819704596501,2.38754591841652,0.0250890127873877,0.190867852782952,0.259807439755236,0.0191792923097405,0.499546754601833,0.0141,2.59,0.17,0.76,0.79
1129,"3.00",3.77418712931562,0.0053727460869169,3.37150049110669,0.0296566290050227,0.188303353391069,0.331777400381246,0.0201658188647998,0.399224114613009,0.0223,3.6,0.15,0.73,0.76
1130,"1.00",2.88088773130293,0.00956320927535728,2.62127895690279,0.0203820157391598,0.21085154686105,0.268265390202961,0.0145739422545758,0.484846931961537,0.0223,2.92,0.16,0.76,0.78
1130,"2.00",3.15084088917865,0.0096488368629572,2.89522455552282,0.0204157649438153,0.302771832441549,0.280548360035593,0.0132160946605851,0.437710236212681,0.033,3.26,0.21,0.73,0.76
1130,"3.00",3.39075869104326,0.00717433628452254,2.97968067516161,0.0196955496880586,0.223620619219903,0.294997360611029,0.0139153129585267,0.432468516459821,0.0172,3.29,0.16,0.73,0.76
1131,"1.00",3.13590692849471,0.00629009069075545,2.68687269151222,0.0334523129457947,0.271771033108178,0.270375622535307,0.0215088895859676,0.454202259887189,0.0177,3.05,0.19,0.73,0.76
1131,"2.00",2.77632065724838,0.00625758927944489,2.29160920282226,0.0264949619816508,0.258096481106895,0.236603949712029,0.0175339745091886,0.507014541418158,0.014,2.68,0.16,0.75,0.78
1131,"3.00",3.05389880542446,0.00620850610271518,2.54656467476867,0.0233080242476778,0.226674568785047,0.259590825619204,0.014376559730724,0.475663509262888,0.0137,2.91,0.14,0.74,0.77
1132,"1.00",2.63881021364853,0.0233550077288535,2.47186882466053,0.0101622331239775,0.344293513466739,0.240302644544586,0.00808560726333658,0.507534506607828,0.0419,2.71,0.34,0.75,0.8
1132,"2.00",2.54453681085262,0.0144515121985597,2.26187989878947,0.0122590466484598,0.329961743552796,0.241570373180525,0.00931853847333642,0.458539434748504,0.0313,2.62,0.3,0.7,0.75
1132,"3.00",2.76539025098542,0.0275199717405994,2.58490839957387,0.00719396910799568,0.383260182860299,0.265560120988278,0.00547184745507429,0.423453675380507,0.0506,2.91,0.39,0.68,0.75
1133,"1.00",3.38838379433699,0.0033536385758012,2.61183279939293,0.0412485109144834,0.249111416787503,0.261308372180349,0.0298305819032163,0.493868099307354,0.0102,2.89,0.17,0.76,0.79
1133,"2.00",3.56836316682847,0.00451342117808635,2.98415810765028,0.0356521568253079,0.212061306296012,0.280710041405649,0.0258776870046977,0.482889980505556,0.012,3.23,0.13,0.77,0.8
1133,"3.00",3.63255398770617,0.00346689542031354,2.84715195853107,0.0258094379728944,0.174249953200482,0.28365304140241,0.0190675837711682,0.483932467091982,0.0074,3.06,0.12,0.77,0.79
1134,"1.00",3.20290752736954,0.0118188176774887,2.84256280146354,0.0374243311363112,0.32336406642841,0.261107332028004,0.0264354733195778,0.496931124176487,0.0259,3.23,0.24,0.77,0.8
1134,"2.00",3.28660151756012,0.00962963295778128,2.99440717599462,0.0453430552040075,0.287475671598708,0.275986200800804,0.0315272489157085,0.472896843472687,0.0251,3.31,0.21,0.76,0.79
1134,"3.00",3.15009693929665,0.00697497020673502,2.78266098660434,0.0437785643108288,0.307575453668809,0.263248904164369,0.0338894012029327,0.492788395799216,0.0172,3.12,0.24,0.76,0.8
1135,"1.00",4.30334897142451,0.00497136328559645,3.48483403129011,0.0399068646053953,0.375627768515597,0.300144278845943,0.0258059984465001,0.41835361427059,0.0179,3.92,0.28,0.73,0.77
1135,"3.00",2.82917165268264,0.00634437023762912,2.40602925699219,0.0224383227767198,0.23502129837346,0.239783066277529,0.0168116782087073,0.526334267983751,0.0182,2.72,0.17,0.77,0.8
1136,"1.00",2.87939572054072,0.0157760872964507,2.71878210295825,0.0267356499437789,0.241835287357578,0.266950279871151,0.0210851896596751,0.486342744320599,0.0334,2.95,0.22,0.76,0.79
1136,"2.00",3.20566072442763,0.00987354982448123,3.0064427157202,0.0253529109911453,0.222272928227645,0.289014319972232,0.0182931552580812,0.467461120053955,0.0209,3.24,0.19,0.76,0.79
1136,"3.00",2.78926224651409,0.0146369641113883,2.59972258960231,0.0298989292194754,0.235353361933412,0.263559853434871,0.0233704322147943,0.49055029066238,0.0305,2.85,0.2,0.76,0.79
1138,"1.00",2.94433239749449,0.00760652786788915,2.62372129477851,0.0197578462102063,0.179409257644367,0.272162414999931,0.0137461099355795,0.474790357602485,0.0116,2.88,0.13,0.75,0.77
1138,"2.00",3.02304744729592,0.00729957679831171,2.63386966553832,0.0175764014973304,0.199517114934454,0.266005527431093,0.0122551251811138,0.494958305277767,0.013,2.92,0.14,0.77,0.79
1138,"3.00",2.97128450514832,0.0080227354712992,2.66276838957904,0.0222529419516018,0.181474284292683,0.2826333199129,0.0154539139094209,0.454829717943081,0.0136,2.92,0.14,0.74,0.76
1139,"1.00",2.8522439280847,0.00951991543731577,2.48456764037772,0.0202730758361311,0.306013946020678,0.252824630167136,0.0154071283752043,0.494071605094516,0.0218,2.87,0.25,0.75,0.79
1139,"2.00",2.09528436435025,0.0114246587047866,1.84209703676011,0.0162183229918173,0.269877355881959,0.211418403270709,0.0122190551565308,0.525625346547893,0.0214,2.16,0.23,0.74,0.78
1139,"3.00",2.98266656664892,0.011314005101142,2.61598357836547,0.0162545225367306,0.256887485147809,0.251549533472541,0.0120683192075324,0.517091900357633,0.0244,3.01,0.22,0.77,0.8
1140,"1.00",2.64458565363223,0.00414233759324487,2.08263382958951,0.0264230041098875,0.225968695478857,0.207226858824118,0.018604513403007,0.579013345328792,0.0141,2.38,0.16,0.79,0.81
1140,"2.00",2.47786952685585,0.00895916123374303,2.26864397655471,0.0238450466557676,0.183936630890044,0.235358569060197,0.0178161160214173,0.535093232959601,0.0211,2.52,0.14,0.77,0.8
1140,"3.00",2.66285422108698,0.0064403185392193,2.27876315666309,0.0239493746255247,0.226023770141837,0.228409174732823,0.0177987926283923,0.551107078073779,0.0176,2.61,0.15,0.79,0.81
1141,"1.00",2.49633324737172,0.00662641618965047,2.20588972643102,0.032557148913274,0.234514372973044,0.227551719040912,0.0237341683253786,0.537820978032836,0.0172,2.49,0.17,0.77,0.8
1141,"2.00",2.68766393576919,0.00680919903195651,2.33492370174141,0.0264829549285431,0.266310222933015,0.233303511445911,0.0192361720906159,0.529418020841144,0.0203,2.67,0.18,0.77,0.8
1141,"3.00",2.24956287140369,0.00715992796062149,2.00648722350979,0.0336954255886602,0.259323505143028,0.216084340936787,0.024700310169598,0.518492454661582,0.0162,2.32,0.18,0.74,0.77
1142,"1.00",2.4320415880026,0.0107268241906141,2.26741920902915,0.0200107467057689,0.209237737191614,0.240846348390561,0.0155471599522323,0.530743050455535,0.0221,2.5,0.21,0.77,0.8
1142,"2.00",2.43436104898941,0.0144886320960795,2.20574046119205,0.0167606739839245,0.256994614362623,0.228296344277109,0.0127783929121697,0.530903073471084,0.0296,2.52,0.23,0.76,0.8
1142,"3.00",2.81894598098003,0.0137993429089822,2.64490640380364,0.019841385107224,0.209468582506158,0.274482350013976,0.0157145239090225,0.464087514274612,0.027,2.85,0.18,0.74,0.77
1143,"1.00",2.08288796681164,0.0107948400250427,1.77604460511942,0.0173121157083477,0.237300077277225,0.206838105256361,0.013693880925673,0.530260254090869,0.0205,2.13,0.19,0.74,0.78
1143,"2.00",2.23367266683596,0.00909672902613167,2.00607443811147,0.0294450623372339,0.226824646365505,0.221409696004154,0.0242484457884872,0.521731523883084,0.0174,2.26,0.17,0.75,0.78
1143,"3.00",2.24052599361251,0.00923985978086233,1.92019686091283,0.0173750733256212,0.290138891224574,0.217664081865686,0.0141040419307736,0.505419509709666,0.0182,2.28,0.26,0.73,0.77
1144,"1.00",3.31151527146374,0.0146717688072934,2.99707612668611,0.0157920979621432,0.292898042899604,0.290408938010111,0.0113478019129782,0.451921191076131,0.0383,3.38,0.22,0.75,0.78
1144,"2.00",2.75157121549731,0.0127611336136831,2.35881291612458,0.0218433475757469,0.244215685088102,0.235451438784537,0.0148258650173236,0.538395957087385,0.0226,2.78,0.15,0.78,0.8
1144,"3.00",3.23176798910574,0.00897614489395245,2.84192900351839,0.025234280994353,0.294805059218354,0.264946291435764,0.0175214410722011,0.505031147716366,0.0187,3.19,0.21,0.78,0.81
1145,"1.00",2.52827058012923,0.00796164276607456,2.27622092034764,0.0305991247728802,0.262219222965151,0.229864815222748,0.0227212520610647,0.537488555008745,0.0213,2.6,0.21,0.77,0.8
1145,"2.00",2.51370763326455,0.00829041929729278,2.23906254144972,0.0263322742695845,0.244628720241248,0.223459036268815,0.0198452701905588,0.555406072644284,0.0216,2.56,0.19,0.78,0.81
1145,"3.00",2.73690053325078,0.00828384744514262,2.40602438524408,0.028202555583382,0.22297817900458,0.241639752662716,0.0195974689987041,0.513931599889844,0.0217,2.73,0.15,0.76,0.79
1146,"1.00",3.04631921434611,0.00699445297173168,2.61190198038699,0.0294609763372508,0.301127541787394,0.242326821488615,0.0195938701783115,0.524558088117919,0.0176,3.03,0.18,0.78,0.8
1146,"2.00",2.48060767110151,0.00766534422097415,2.16246382041445,0.0288956247503764,0.241347330626564,0.233611670380376,0.0199180208311938,0.503560660913902,0.0183,2.49,0.17,0.74,0.77
1146,"3.00",2.32470198342931,0.0133290205761633,2.01211500930569,0.0247458203024751,0.281184256221704,0.216731053322675,0.0155891839053174,0.505931242372342,0.0247,2.41,0.19,0.73,0.76
1147,"1.00",2.3545480949665,0.013496124517747,2.04470263719722,0.0181511132707047,0.22590063140085,0.228510470012524,0.013624030815372,0.511712163931923,0.0238,2.41,0.19,0.74,0.77
1147,"2.00",2.51677417066969,0.00843420205255696,2.2603133158065,0.030938570465874,0.252172870263058,0.244466529073948,0.0226699850694228,0.493485411347244,0.0158,2.55,0.23,0.74,0.77
1147,"3.00",3.02698580937907,0.00878405718399876,2.72195942059174,0.0214734606765909,0.256415263243521,0.262225719723901,0.0150859384021898,0.507454257656922,0.0197,3.08,0.21,0.77,0.8
1148,"1.00",2.13417439023209,0.0126356039019963,2.03913532406401,0.014959955864212,0.158927097271219,0.234337514472276,0.0119414280548838,0.516275992403823,0.024,2.19,0.16,0.75,0.78
1148,"2.00",2.38603017148883,0.011910897264632,2.19488779554298,0.013886184343871,0.213099127272389,0.241515571185858,0.0112804998747341,0.519559044510127,0.0261,2.45,0.21,0.76,0.79
1148,"3.00",2.38541584178868,0.0178406988159562,2.41220580525562,0.0110779851150227,0.216323335023268,0.255346219841779,0.0096372841509173,0.497742714928738,0.0357,2.54,0.23,0.75,0.79
1149,"1.00",3.41989573012747,0.00753339230385597,3.19308851142924,0.0177853243584756,0.2289080168399,0.28805179776133,0.0138647756809319,0.499458000099037,0.0247,3.43,0.2,0.79,0.82
1149,"2.00",3.5511858717539,0.0110289461432843,3.38139097054432,0.0159022538096731,0.233294130994448,0.319068116858085,0.0116271234811536,0.412608393999731,0.0343,3.61,0.21,0.73,0.77
1149,"3.00",2.93121444186532,0.00787310289205392,2.69056752086379,0.0228097651652633,0.230006107397658,0.27970601304419,0.017159130625427,0.444505253187448,0.018,2.92,0.24,0.72,0.76
1150,"1.00",2.83704411656205,0.0120955806288878,2.57379151613468,0.0276721820773964,0.228389204049854,0.254729845759979,0.020220590920418,0.515633442959965,0.0226,2.85,0.17,0.78,0.8
1150,"2.00",3.30719274539623,0.00993771601965881,2.97736814299543,0.0399793596360396,0.228379217706717,0.27361696582626,0.0282674812201682,0.496214907713627,0.0198,3.26,0.13,0.78,0.8
1150,"3.00",2.29597483770821,0.0131936743589906,1.98966497229636,0.0348190002397679,0.285991352915113,0.223623348157216,0.0248750000333639,0.467090050732861,0.0211,2.32,0.22,0.7,0.74
1151,"1.00",2.54699484615236,0.0061298775342434,2.18891058114572,0.0230376064623974,0.234084517866018,0.246887723587527,0.015990419318344,0.456663856594742,0.017,2.51,0.18,0.71,0.74
1151,"2.00",2.66904593864347,0.0112334498692604,2.42881553521683,0.0164032679307272,0.18340938717764,0.257141261967618,0.0125559871223073,0.501836117369151,0.0224,2.68,0.15,0.76,0.79
1151,"3.00",3.07388466266761,0.00608361874403721,2.69174135995607,0.0243531042560907,0.211661208451578,0.273527433593849,0.0186652934866216,0.481995432212162,0.0158,2.95,0.14,0.76,0.79
1152,"1.00",2.95570542535975,0.020905039935612,2.80209517282169,0.0155539286097372,0.201547238400375,0.286384741976907,0.0117931405999002,0.447049733368229,0.0426,3.04,0.17,0.74,0.77
1152,"2.00",2.87039876598201,0.0182603864034927,2.64090639135205,0.0146834397147104,0.169154271376553,0.278777216298813,0.0112948960182729,0.481672962937181,0.0369,2.9,0.14,0.76,0.78
1152,"3.00",3.07028663877052,0.0147192279496458,2.78815439341281,0.0166084143865254,0.213322773493154,0.286345250160364,0.012598002339219,0.45283239783094,0.0327,3.12,0.17,0.74,0.77
1153,"1.00",2.91123117783639,0.0076992304192111,2.58069490831216,0.0183567731300847,0.229098060270648,0.265991774243283,0.0136101015480857,0.47817996625054,0.0175,2.92,0.19,0.75,0.78
1153,"2.00",2.80430080400135,0.0138847258774456,2.63676122420895,0.0156174007762917,0.177287027530514,0.264261677520278,0.0122571445883282,0.50940281715752,0.0295,2.9,0.16,0.77,0.8
1153,"3.00",2.51860862900102,0.0117628366163554,2.32132738579033,0.0169931729650399,0.204002074057749,0.246229420566515,0.0128219061805403,0.505807944015007,0.0251,2.62,0.18,0.75,0.78
1155,"1.00",3.6802589530101,0.00586888188597313,3.17699236502639,0.0344470970559122,0.298592097487887,0.29264747362747,0.0235515750422767,0.444273532249043,0.0207,3.52,0.21,0.75,0.78
1155,"2.00",3.41549553147569,0.00738477671433884,3.1479281031521,0.0360065923016753,0.230535811381367,0.295309312250806,0.0251238848546637,0.448603464651277,0.0203,3.39,0.19,0.75,0.78
1155,"3.00",2.53764061437237,0.0104348141506158,2.21705326119767,0.0194291970598977,0.330545658549795,0.241866058793,0.0152254456472642,0.428622616735371,0.0235,2.57,0.29,0.68,0.73
1156,"1.00",2.7650455325694,0.00956626737322239,2.56139447912975,0.0313621452878549,0.227934165849369,0.276351020474429,0.0217539696649629,0.400517825875452,0.0209,2.81,0.2,0.68,0.71
1156,"2.00",3.38607331784495,0.00899052609952506,3.16682262680258,0.028429130424297,0.19836129139141,0.304981886316309,0.0210632820949377,0.435464997177495,0.0195,3.36,0.18,0.74,0.77
1156,"3.00",3.28264082940797,0.00778068981697636,3.09368182097151,0.0286727428180899,0.177716428768853,0.306309750961875,0.020611333233527,0.425456134676677,0.017,3.27,0.16,0.73,0.76
1157,"1.00",2.64623218435209,0.00784584820206373,2.29694848657147,0.0285014331121455,0.282815924417498,0.25259075933046,0.0175600616612843,0.392461527784403,0.0204,2.66,0.18,0.66,0.69
1157,"2.00",2.80822020252542,0.0061817452669639,2.50183690222102,0.0243176171254221,0.218383357261227,0.266608630829972,0.0171815546871472,0.454665338803932,0.0192,2.78,0.16,0.73,0.75
1157,"3.00",2.78897907494852,0.00631031531966658,2.38896887773489,0.0299842566018341,0.273110176475668,0.251547228041442,0.0198714831445113,0.461893915044138,0.0185,2.75,0.18,0.72,0.76
1158,"1.00",3.05192154169357,0.00886070445518373,2.76310607918608,0.0267501830769681,0.270189757481169,0.272287633351019,0.018495586357514,0.465465823783915,0.0261,3.08,0.22,0.74,0.78
1158,"2.00",3.23918342618778,0.00874251076527774,2.95225168734558,0.0257422483133031,0.26619148504802,0.282509643567636,0.0188196040972516,0.461959997511712,0.0242,3.24,0.2,0.75,0.79
1158,"3.00",2.93140731913895,0.0098963005022909,2.75190681672748,0.0195275291947237,0.20828226610299,0.280553765202032,0.0143263727867112,0.458498404963716,0.0252,3,0.17,0.74,0.77
1159,"1.00",2.88621971140143,0.00839217306491664,2.57351445582985,0.0251877373317875,0.261194484285508,0.26222246650404,0.0180841414247879,0.473458541940274,0.0206,2.89,0.2,0.74,0.77
1159,"2.00",3.05872525279223,0.00852803015162105,2.70155679255997,0.0198234216228137,0.27750407831481,0.265001779897154,0.0154870818295667,0.492263482404455,0.0207,3.03,0.24,0.76,0.8
1159,"3.00",2.53756349771223,0.0083715187672522,2.29981261813838,0.0257753127552944,0.209991810606711,0.24847597662225,0.0185875473042517,0.480988590670845,0.0156,2.54,0.16,0.73,0.76
1161,"1.00",2.56782461821506,0.0120956927390255,2.27052203071967,0.0141437639654337,0.184222360008634,0.242744035441967,0.0102623784134169,0.526018285589392,0.0242,2.62,0.15,0.77,0.79
1161,"2.00",2.8458383998799,0.0045696956169281,2.21190567736568,0.0270119979565974,0.273051823491436,0.23116430898015,0.0189202239175538,0.508174178483269,0.0093,2.57,0.22,0.74,0.78
1161,"3.00",2.26733460124287,0.0108835985452529,2.01307459036156,0.0159741180039414,0.167049311064784,0.216943389295324,0.0126435622261793,0.561973492757767,0.0183,2.3,0.12,0.78,0.8
