"Plot","Repeat","Vcmax","Jmax","TPU","asat","gs","iWUE","a400","sl"
"1070","1",40.4415772961761,62.503880685435,NA,5.70674028275686,0.0457007912216416,124.871804846443,10.4979524913469,0.456394922013534
"1070","2",21.3914875877852,38.1114932077914,2.65932766730253,4.82792381073037,0.0543471578283286,88.8348904275874,6.87577426097737,0.297835614218653
"1070","3",84.3477969232594,161.378701914754,11.3001057677459,21.6369669953985,0.338332280807968,63.9518255359124,28.4061015636203,0.238298611763432
"1071","2",111.429678436958,183.277534330169,12.2060381726828,26.7236061368101,0.384800424103628,69.4479643546685,31.7361618607567,0.157944610502661
"1071","3",114.044253126753,211.805873344018,13.9580160819072,29.7275080486559,0.533520362318958,55.7195379000056,35.8360270812411,0.170457484551428
"1072","1",127.336109756051,233.15381809774,15.2903453244703,30.6218198954921,0.462918754172333,66.1494476503587,37.2300644950777,0.177497532953759
"1072","2",116.615791264347,206.38102071607,13.87251635229,29.3753551781573,0.477619482064881,61.5036787259168,35.0861589143606,0.162765144800903
"1072","3",110.357811094469,184.359930496611,11.9898529935312,25.2854942656841,0.346364666756227,73.0025221755085,31.5971503210175,0.199753964873697
"1078","1",61.9326353176926,116.618461492737,9.42588607214599,14.7850908783793,0.182758115303181,80.8997775767828,20.5591144675492,0.280849819591387
"1078","2",94.3198889675618,177.610382814473,13.1179869149851,23.0855648964277,0.265132141004254,87.0719212276014,31.4046258734852,0.26489922250853
"1078","3",80.0382889638748,189.602521334409,14.1873670944201,14.5662395226554,0.14929316273231,97.5680282744989,27.6001284026602,0.472240153735971
"1089","1",117.739979171342,213.664006138246,NA,24.0500412604489,0.249457155886021,96.4095063740629,36.1223469653388,0.334206017025246
"1089","2",119.149976652235,204.79112438246,13.3186589209279,27.6864997933569,0.364231432591731,76.0134829560162,34.8010713259724,0.204435417116192
"1089","3",111.079291866752,902998.698354138,11.4849652928034,26.5278579220109,0.408896014362431,64.8767828255169,33.1539901048911,0.199859267675376
"1090","1",68.2191120060608,125.453234965701,8.70229970556942,15.8016161039239,0.219300318410623,72.0546883764051,22.3568900359333,0.293210456439757
"1090","2",87.91681636715,153.492999331884,10.4019582409315,20.3879920406831,0.244084775579283,83.5283232733243,26.9699124397216,0.244046784124688
"1090","3",115.256234001962,207.176027566359,14.5547038147813,26.3838742011086,0.353310729863445,74.6761192656276,33.8372910127014,0.220272267327638
"1093","1",35.170212850934,861840.009345889,6.52945462623263,7.75904027510388,0.0588495528974625,131.845356389079,13.8614791936293,0.44024442364925
"1093","2",73.181022279718,115.701858737745,7.2133018620236,13.3798156669046,0.124015033221995,107.888659296279,20.3299637342464,0.341867214235807
"1093","3",44.2834048126955,83.7384598715711,6.1527118444422,9.55628504836922,0.105005408272468,91.0075509974932,15.3270035365522,0.376506632520884
"1097","1",74.1774409633615,120.351176640501,8.84294888279616,13.6530469173333,0.123373875944178,110.664002511446,22.1280383758705,0.382997865178089
"1097","2",68.0310750602126,110.088794229232,8.45492304990277,14.8896415079405,0.157117948181344,94.7672858530143,20.6527895332854,0.279049375681508
"1097","3",83.5979362546629,108.306175750723,7.06248584805772,12.1633986364925,0.0903269200509576,134.659729675611,19.7914392310293,0.385421216996563
"1104","1",89.8847678341776,164.686625492295,NA,17.33197704844,0.178364480315831,97.1716847308958,27.5583248297727,0.371080167045738
"1104","2",68.5052332728008,109.113084538052,8.75781120159989,15.1705476962032,0.163471456436341,92.8024257379206,20.2502476546188,0.25084631284778
"1104","3",98.9981231173068,141.717375994548,NA,15.4850138651676,0.1224235540976,126.487210564255,24.7074209699575,0.373264660686508
"1107","1",88.6808041798148,172.783761998643,12.7439991057393,20.72106413,0.251830435,82.2818104968131,30.4785448368991,0.320142603891184
"1107","2",30.3042660151034,85.868512406869,NA,6.250398221,0.133879717,46.6866704013125,9.28693784780747,0.326968875701517
"1107","3",136.28539242468,264.827937669119,16.9214777150499,33.35682856,0.527521147,63.2331589922024,41.7406080323239,0.200854272794289
"1108","1",128.324684298649,217.704155573701,13.8827798791467,29.9875441131845,0.366816271980256,81.7508556839556,37.1916500487534,0.193702240318062
"1108","2",112.954793693004,899990.59118507,11.771057909906,26.6372421900007,0.380514931705108,70.0031456601133,33.8618857958046,0.213356209673916
"1108","3",117.009184311733,165.738370691111,11.010721721945,21.809914085041,0.223668442200639,97.5100191625452,28.3039417327398,0.229438984471449
"1109","1",98.9372361167323,172.379111319072,11.4465681645858,21.825755687056,0.266315031199808,81.9546519350644,29.6493596578112,0.263870925411165
"1109","2",104.833482504269,166.060056191848,11.5498854436356,27.1732603793684,0.444441169154805,61.1402864209089,28.6981407855299,0.0531351636176518
"1109","3",79.1437070246601,135.818711032706,10.4856673711879,17.0308048853339,0.196471479180043,86.6833443531376,23.4118866357922,0.272557348740227
"1111","3",135.864398076527,214.873381621533,14.5072144608315,32.9380103392086,0.68181167330369,48.3095429851015,35.5318158689228,0.072999520747344
"1113","1",45.4662455689768,81.2736030968188,5.59097015076024,9.17975248341791,0.0959294055128259,95.6927902799373,14.1883699338933,0.353008659473332
"1113","2",88.1983181491574,874731.075370059,10.2081558857643,21.148156648875,0.296448358702926,71.3384170565364,29.4313530559834,0.281441236879335
"1114","1",71.2512945578675,132.785913330077,9.41394924615257,14.7966052115062,0.170168759591713,86.9525361000911,22.4522593462356,0.340974777489953
"1114","2",74.3303380249626,132.735753468881,10.1096189861401,17.3045444277543,0.214132179291039,80.8124425065265,23.812194107236,0.273290636309072
"1114","3",70.4270984551015,157.985583113285,12.0618788799996,13.9263217004157,0.141304909217615,98.5551158662764,25.8028208886836,0.460279100471399
"1116","1",86.1911234899775,182.646798739836,NA,18.2269609556033,0.181109471544358,100.640572799303,31.4991447398792,0.421350607893578
"1116","2",121.569546988287,255.922933365147,16.4306492034994,30.0755536971463,0.435651098836775,69.0358724618176,42.2528999621008,0.288201431756805
"1116","3",105.278014060514,204.040524660244,14.2643921293934,22.7934163283966,0.249085147955096,91.5085323855025,35.3517476343657,0.355239334582742
"1120","1",76.6935319541307,126.15604295668,9.88093901899654,16.4070073561539,0.191191114546145,85.8146959135697,22.2086997437123,0.261235122024689
"1120","2",68.4312022486696,127.912879083447,NA,14.8866298691856,0.172097392406211,86.5011936615974,22.8206905453344,0.347669614133168
"1121","1",117.674892618213,204.323912537652,13.3844835128152,27.1882907219531,0.358812624614133,75.7729490460136,34.9578259794216,0.222254532133726
"1121","2",97.7286131657185,173.316196518333,11.5295094300977,20.7497742321025,0.245129074549735,84.648360339208,29.5404999600988,0.297582158049802
"1121","3",76.4576024435637,153.328721351675,NA,14.640095907084,0.128354209596227,114.060114998475,27.7261916980117,0.471975954485884
"1123","1",114.512894278383,885197.163509316,12.3442792815351,29.1068435203088,0.465381744435524,62.5440165376778,36.3155065063894,0.198500962249071
"1123","2",110.810912784698,192.668388510371,12.9096215805883,26.3760802465844,0.376525732015716,70.0512023584181,32.4094058686284,0.186159710748791
"1127","1",115.319046081216,236.250893400401,16.0384238226989,27.2913490507666,0.35982716501225,75.8457162338968,39.5363266928905,0.309714600884402
"1127","3",130.591450626238,247.972357333001,16.0379785217603,33.3724909535505,0.530927916832021,62.8569150265818,41.3714503191016,0.193344910653469
"1130","1",53.1378315693685,108.741794878268,NA,9.57375862565615,0.0860224078632391,111.293776394597,19.5517732395013,0.510338090137323
"1130","2",76.3767242791942,131.677754400723,9.72645025852768,14.6357084630892,0.145106110330512,100.86211000869,22.7373255521249,0.356313545780173
"1130","3",108.591509544122,208.927076658264,14.0360767975305,22.1833745022008,0.23029365280573,96.3264694095333,34.7883134939639,0.362332568779174
"1131","1",102.966635665012,195.244308287026,12.6235763202599,25.0317206663676,0.393863577396493,63.5542916454263,32.7777899209824,0.236320669370579
"1131","2",80.6073663301306,152.349812829732,11.1247935811786,17.7894567958211,0.236978761287992,75.0677263191622,25.799546966631,0.310474063020181
"1131","3",82.9412583926842,159.479229564668,11.6347099166419,18.967166763146,0.237863561397373,79.7396904835692,28.1178703221624,0.325440847908166
"1133","1",84.3916909510683,147.586444262471,10.1376823137496,21.5870019082564,0.324005392674776,66.6254401818694,27.2133788251155,0.206750398508638
"1133","2",121.160046008003,196.349338085326,12.4909852597235,23.3049942453269,0.23870101514607,97.6325728278355,33.9292350973877,0.313129394799672
"1133","3",98.4864951429449,179.341134336903,13.149654328221,20.8585412787667,0.226244214182082,92.1948053088318,30.5584946903468,0.317422487916079
"1140","1",101.863848961832,155.575062928343,10.3098082321738,20.8682403706244,0.231698250449939,90.0664563936069,27.8641609025497,0.251072356221037
"1140","2",82.3122839739616,136.61881905672,10.0751968493221,13.9850935039714,0.122911203773,113.782088814295,23.6382780132704,0.408370884879169
"1140","3",70.3429408366909,114.564228200501,NA,11.9221160454961,0.0997720316202605,119.493568005837,20.2864249998272,0.412310643911009
"1143","1",37.7941793451807,69.3270107232986,5.44746520743439,7.60770488581867,0.0820879149374312,92.6775261817454,12.2325041774873,0.378074613714837
"1143","2",111.249312912273,192.165814597664,12.4936725062318,26.5350776103392,0.377184448063285,70.3504021615627,32.9620366332766,0.194980640742602
"1143","3",88.2605935448538,173.654588917057,11.8505051058685,20.4523937670015,0.2443483815532,83.7017770979121,30.6226853222206,0.332116254606818
"1147","1",134.782734176172,218.41678426373,14.8641305113438,23.5302710247727,0.206559537424065,113.915200034871,36.2854704622908,0.351523606419096
"1147","2",126.227862564272,218.50985568413,14.9661297967116,20.236201667823,0.170018140223552,119.023779705007,36.4710839688978,0.445143947871683
"1147","3",81.1200759224019,866466.703067403,9.10900339713826,15.0789572039944,0.12465285939575,120.967599757351,27.5287188840736,0.452246315293728
"1150","1",84.7605336608261,182.444677942651,12.0897349362169,21.4792698669839,0.351057787026485,61.1844279225843,30.3870414767827,0.293143760527157
"1150","2",87.5408092676911,165.044788998936,11.7421415025121,21.2570406196631,0.283659169632298,74.9386689921508,29.3514243201197,0.275774818018219
"1150","3",98.1318429872579,192.183658399538,13.3032023581488,25.1613421072388,0.391107881354158,64.3335082384968,33.7125216537523,0.253649953401268
"1151","1",86.9012553316717,193.030474711899,14.0693206377854,20.3357664879698,0.239344932285123,84.9642659813849,31.6427993911752,0.357333520445692
"1151","2",56.9204432484636,143.370533478805,11.4023777506473,15.5902045766711,0.293724863939826,53.0775786821541,19.8379264038777,0.214121261503232
"1151","3",91.0887549836744,225.542004916614,NA,19.9594397869255,0.206780991506775,96.5245385539777,34.8670258052113,0.427555424473794
"1155","1",97.7234834466209,165.42303453576,10.6862379645082,22.1510301312862,0.268301538498689,82.5602054137847,29.3691836089168,0.245773037948491
"1155","2",103.156267335674,159.687522161404,11.6920088430779,18.3791762852003,0.162125805297618,113.363669968893,29.039935573401,0.367106850538795
"1155","3",104.254479676687,172.883680189139,11.7354415629091,20.6857618116841,0.203685457390017,101.557382037712,31.2459685433027,0.337970215805074
"1158","1",74.9446403723957,155.080834392258,NA,18.7114482117232,0.276164401049221,67.7547436984403,26.5304260909082,0.294717387967788
"1158","2",54.5753267350568,98.2983520442786,7.51872062965748,12.4723783878993,0.175135665167535,71.215525267045,16.9292226520258,0.263263373383132
"1158","3",64.3135009331681,126.146729483825,10.307963583619,15.8337223598729,0.201884756538824,78.4295091483439,23.0812021656666,0.313999234258883
"1160","1",95.396938565928,164.686397433775,10.6751940552114,20.0313086733021,0.228802594774823,87.5484331504894,28.4959581909656,0.297047372856799
"1160","2",94.4039964990462,860760.640550444,10.7201931671431,19.7960875232589,0.212462913485519,93.1743201601544,30.7446607412919,0.35611299503879
"1160","3",81.7934907416795,157.752936689213,12.3176884969877,18.6655255262289,0.223569690587998,83.488622617573,27.9723397559438,0.332714900180536
"1162","1",76.2402194287775,123.824948435135,8.5708548328077,6.66457345088876,0.0489341038067607,136.194860688712,19.312042241717,0.654900638292297
"1162","2",80.8534689931599,124.544804788453,8.37229008873525,16.045558507356,0.168081961384733,95.462703880688,21.5838076652559,0.256592777502134
"1162","3",73.7550345839095,119.150295565436,9.11484304679253,14.7595513584421,0.159299232184919,92.6529974815496,20.5422294579779,0.281501971894782
"1166","1",145.574656160759,276.039813640251,18.0007901735497,30.0568576673125,0.333362689473311,90.1626325213545,43.736132064022,0.312768270790051
"1166","2",112.547633497912,212.405312823395,NA,20.0306472261495,0.183263399703474,109.299768849426,34.6338011353452,0.421644561973665
"1166","3",83.1709884924802,161.330253926488,NA,19.1622341337875,0.223898829473006,85.584342619789,27.3680616811247,0.299832251291535
"1167","1",129.989891955878,245.593578145433,15.4410728193474,29.2835424388604,0.360299744020277,81.2755016479068,40.1150198897733,0.270010521761556
"1167","2",100.438384241426,186.781049850632,14.0061826468926,28.4317855443448,0.58415810400578,48.6713876763464,33.3370015187451,0.14714028709637
"1167","3",107.754845256511,219.39772749122,15.8788059177417,27.9561126946304,0.418384619332123,66.8191692592747,37.5866307991679,0.25622190389969
"1168","1",98.6436698412904,192.229840460706,14.5402547918633,24.6082700281358,0.315985750329151,77.87778405356,34.1979554870864,0.280416923244779
"1168","2",112.94438286358,231.163531505295,14.9306834511508,25.5855484694788,0.32845569501136,77.8964982433746,37.6703966747271,0.320804909743783
"1168","3",95.9845219562884,202.189085625983,14.138882232681,21.6774295159326,0.268688248742506,80.6787405753159,32.7970938024064,0.339044195606683
"1169","1",27.9696197294511,34.1360571914359,1.42983874606959,4.23965808555912,0.0491896107062159,86.1901126008172,3.4449144509634,-0.230700543049323
"1169","2",52.717037598302,83.889068815071,4.35689262508257,9.83084145853409,0.0851308258371441,115.479221091318,11.9435364716602,0.17689023834265
"1169","3",49.5870521567807,70.8843989231399,3.83322143719505,7.65750716157513,0.061131971449242,125.261904369192,10.039302474182,0.237247091491875
"1170","2",85.5918667391303,115.692364340593,8.142204116847,16.0200548378035,0.136028891546243,117.769502167541,20.9960955461095,0.236998383693682
"1175","3",103.143087349669,155.373515471494,11.1520453583166,15.734923984973,0.130015398077589,121.023541962183,26.6682502467588,0.40997538873457
"1178","2",55.2719841540892,80.7412251419563,6.43685902411293,10.0288093414649,0.0996553712287399,100.634910269369,13.6530940058486,0.265455190071284
"1178","3",99.3581001424088,135.56113982936,8.79961086526717,17.1415181965012,0.151635233934156,113.044427418132,24.0666832549443,0.287749042320589
"1180","3",96.8917381707392,143.253392554429,9.53389239114877,22.3153363195212,0.373788992775476,59.7003570218168,24.9105236606546,0.104180360737757
"1181","1",76.9867071650631,163.793813792045,11.5361187750301,15.7235146152629,0.139783404874172,112.484844888538,27.5246518551152,0.42874792029964
"1181","2",113.182804884601,125.279306092565,9.13457225646638,17.9226847668665,0.300560751153004,59.6308223815385,22.1543029618343,0.191006605003897
"1181","3",51.9313121545181,890834.789046814,4.14109222628763,11.3625320467645,0.100438508237722,113.129239433457,11.2245687169831,-0.0122911920502312
"1183","1",65.3876007370932,173.312657456139,NA,12.0400864799328,0.113197468319497,106.363566771211,23.7824642394707,0.493741003510039
"1183","2",113.971631914394,208.43520897803,13.6656192465902,28.5444808037406,0.484564446831587,58.9075013455566,34.718237412535,0.177824597932076
"1183","3",39.1043214991961,97.3208873082256,7.95041686902507,7.44845781881136,0.0862519308536639,86.3569979835988,13.6713693793788,0.45517836493788
"1186","2",34.4104553050864,72.9826681874941,NA,6.07882470336244,0.0783645990016262,77.5710560738822,11.434751612189,0.468390314934111
"1186","3",83.0881571929258,174.206610119223,12.9650020547285,13.1585620697626,0.118046602923195,111.469214224859,29.0269486107532,0.546677735706332
"1190","1",28.5119456130377,59.0593492836112,NA,5.40542077530622,0.0431169082579932,125.366613555928,10.2026369816843,0.470193756279871
"1190","3",79.1588377697144,131.274085883746,9.58553307925437,21.3213039945731,0.427600545788954,49.8626678673522,22.9398010314378,0.0705541009116264
"1196","3",84.9098372521042,177.118368889855,12.8230186094035,20.1205953822813,0.261079128371575,77.0670390535591,30.0391412417502,0.330187397157795
"1198","1",95.8384087508234,183.636179368814,13.0826838753321,21.9169747453343,0.276456172308308,79.2782977581423,32.346630208564,0.322434064877286
"1198","2",102.258456461419,198.433596527931,13.4448308717088,22.8621985962927,0.28247838007275,80.934330586308,34.2482365995339,0.332456182675289
"1198","3",80.9553555057367,134.446766291417,10.2281060999403,17.6284312288769,0.204136649293522,86.3560330292751,23.7231113153676,0.256908969716066
"1201","1",80.506811292554,139.72531156026,9.37017911127948,17.3381400788485,0.209562705964384,82.7348549402449,24.1935657267044,0.283357390361398
"1201","2",105.129503382263,184.63145577407,12.7349658527135,25.7072131213586,0.341877062650162,75.1943196249596,32.0560800964171,0.198055000984606
"1201","3",71.9850443942011,883772.995584633,8.44438216791675,16.7498364395591,0.234645705446561,71.3835201359512,23.7307288210444,0.294171006467137
"1216","1",166.978200149156,320.384336582078,17.860156709075,39.84876368,0.649502114,61.3527851889332,47.7223600344712,0.164987572885832
"1216","2",180.497977965877,389.254791127521,20.1111582567627,42.33722614,0.642323044,65.912668921777,54.1444682977658,0.218069223486179
"1216","3",97.1021362904311,199.675098688293,14.8264282716843,18.07782386,0.383891748,47.0909415328198,34.6254468246966,0.477903521316987
"1219","2",82.7556615742823,167.112696605523,NA,19.4266021642213,0.255069825922561,76.1618983898125,29.4360749794409,0.340041015054167
"1223","1",98.8802823735385,175.593778576656,10.515234451047,17.053923295221,0.150947416050552,112.979233043047,29.9651313716131,0.430874402527176
"1223","2",81.7010621405965,171.456054239954,12.600832181196,20.9364876776907,0.266042883795787,78.6959131512097,30.5371743015998,0.314393418627675
"1223","3",74.7364578659445,132.722542897234,10.3182182325692,18.5573859044498,0.256245496994081,72.4203395655318,24.0633532560981,0.228811308758598
"1226","1",98.4157167253469,205.574818367632,14.9678334390929,23.7324484649831,0.274205812948017,86.5497642439923,35.6851964150724,0.334949759308059
"1226","2",90.9716853651617,165.583199014135,12.0222503796442,21.1509408838836,0.286819345043676,73.7430764325286,28.5879817851033,0.260145712877676
"1226","3",73.700232562808,178.30387102625,13.6717545282675,19.1126656994279,0.2658121899486,71.9028939309506,26.6580458844632,0.283043258974691
"1228","2",42.3888904492261,104.517831783242,NA,6.37582385782491,0.0761149613054209,83.7657110832798,13.6035641767919,0.531312252071244
"1228","3",46.4750901352248,80.5810574091207,6.30906401469052,12.4235881442807,0.320230034449776,38.7958242755934,14.2503966725742,0.128193521223817
"1234","1",35.0416330358174,71.073885532668,5.30645141618462,6.84898383901469,0.0725757031188072,94.3702030389264,11.5723808028849,0.408161211104696
"1234","3",11.0055888346126,815390.018542534,3.07341324730155,3.20016974052438,0.0323806246930639,98.8297715334031,4.16297029590261,0.231277306092206
"1260","1",96.5298020575629,136.317267244597,NA,17.4965143705679,0.153137300176354,114.253773250664,24.711761351967,0.291976232638099
"1260","2",20.803743194206,40.2839373817462,NA,3.85667653122613,0.0338826325668732,113.824583246721,7.53046647312252,0.487856888415712
"1260","3",74.7405502249065,156.079280317763,11.6725234935931,13.5801087474503,0.122530378986682,110.830545532928,27.2769419638814,0.502139617944257
"1269","1",113.32076518688,202.267496351551,12.990844819415,26.0946769257656,0.299729646858773,87.0607135438321,35.5633626487119,0.266248324616438
"1269","2",90.379709222248,149.241614702362,10.8897173900594,19.1403506798907,0.203967183597993,93.8403440311028,26.5178453465803,0.278208676846398
"1269","3",111.323226142156,178.075836140499,11.8976697457588,25.023692702507,0.297599217947051,84.0852098843864,30.7647687464873,0.186612033111278
"1270","1",113.801226532566,200.47351877028,13.8935785884783,20.8105977840583,0.190736261822687,109.106666898004,34.5255168859036,0.397240080348947
"1270","2",80.8120817200562,166.272307455295,10.343473115886,17.6620846539678,0.192353950276828,91.8207535044082,29.136120891277,0.39380795680129
"1270","3",62.6213254721044,112.705412375004,8.87583470717804,12.6939373542535,0.117139673818938,108.365824663934,20.9072970282493,0.392846557969601
